Mainstay Suites Lexington I 75,mainstay-suites-lexington-i-75,KY,Lexington
Super 8 Fargo Airport,super-8-fargo-airport,ND,Fargo
Pleasanton Marriott,pleasanton-marriott,CA,Pleasanton
Suburban Studios Louisville North,suburban-studios-louisville-north,TN,Clarksville
La Quinta Inn & Suites Dfw Airport West Euless,la-quinta-inn-suites-dfw-airport-west-euless,TX,Euless
Quality Inn Stephens City Winchester South,quality-inn-stephens-city-winchester-south,VA,Stephens City
Holiday Inn Express Suites Lamar,holiday-inn-express-suites-lamar,CO,Lamar
Sonesta Simply Detroit Ann Arb,sonesta-simply-detroit-ann-arb,MI,Ann Arbor
Courtyard Lebanon,courtyard-lebanon,NJ,Lebanon
Super 8 Abq West coors Blvd,super-8-abq-west-coors-blvd,NM,Albuquerque
Rodeway Inn And Suites,rodeway-inn-and-suites,SC,Walhalla
South Bend Mishawaka In,south-bend-mishawaka-in,IN,South Bend
Residence Inn By Marriott Morgantown Medical Center Area,residence-inn-by-marriott-morgantown-medical-center-area,WV,Morgantown
Ramada Lebanon,ramada-lebanon,TN,Lebanon
The Inn At Turkey Hill,the-inn-at-turkey-hill,PA,Bloomsburg
Homewood Suites By Hilton West Fargo Sanford Medical Area,homewood-suites-by-hilton-west-fargo-sanford-medical-area,ND,West Fargo
Staybridge Suites Mt Laurel,staybridge-suites-mt-laurel,NJ,Mount Laurel
Aloft Henderson,aloft-henderson,NV,Henderson
Holiday Inn Exp Stes Sumner,holiday-inn-exp-stes-sumner,WA,Sumner
Hampton Inn Suites Kenosha,hampton-inn-suites-kenosha,WI,Kenosha
Motel 6 Las Vegas Boulder Hwy,motel-6-las-vegas-boulder-hwy,NV,Las Vegas
La Quinta Inn Ste Sunrise,la-quinta-inn-ste-sunrise,FL,Sunrise
Hotel O Jonesboro,hotel-o-jonesboro,AR,Jonesboro
Sheraton Rockville Hotel,sheraton-rockville-hotel,MD,Rockville
Home2 Suites By Hilton Oxford Al,home2-suites-by-hilton-oxford-al,AL,Oxford
Hilton Garden Inn Bossier City shreveport,hilton-garden-inn-bossier-city-shreveport,LA,Bossier City
My Place Hotel watertown Sd,my-place-hotel-watertown-sd,SD,Watertown
My Place Hotel carson City,my-place-hotel-carson-city,NV,Carson City
Studio 6 Buttonwillow Ca,studio-6-buttonwillow-ca,CA,Buttonwillow
Holiday Inn Express Bucyrus,holiday-inn-express-bucyrus,OH,Bucyrus
Comfort Inn And Suites,comfort-inn-and-suites,VT,St. Johnsbury
Motel 6 Eau Claire,motel-6-eau-claire,WI,Eau Claire
Towneplace Suites Pittsburgh Airportrobinson Township,towneplace-suites-pittsburgh-airportrobinson-township,PA,Pittsburgh
Towneplace Suites Lincoln North,towneplace-suites-lincoln-north,NE,Lincoln
Hampton Inn East Lansing,hampton-inn-east-lansing,MI,East Lansing
Candlewood Suites Palm Shores,candlewood-suites-palm-shores,FL,Melbourne
Westin Riverfront Avon Vale,westin-riverfront-avon-vale,CO,Avon
St. Charles Hotel,st-charles-hotel,NY,Hudson
W Chicago Lakeshore,w-chicago-lakeshore,IL,Chicago
La Quinta Inn Ste Downtown,la-quinta-inn-ste-downtown,MD,Baltimore
Best Western California City Inn & Suites,best-western-california-city-inn-suites,CA,California City
Super 8 Grapevine Dfw Arpt Nw,super-8-grapevine-dfw-arpt-nw,TX,Grapevine
Hampton Inn Franklin,hampton-inn-franklin,NC,Franklin
Tri Valley Inn And Suites,tri-valley-inn-and-suites,CA,Pleasanton
Homewood Suites By Hilton Steamboat Springs,homewood-suites-by-hilton-steamboat-springs,CO,Steamboat Springs
The Fairbridge Inn Suites And Big Sky Conference Center,the-fairbridge-inn-suites-and-big-sky-conference-center,MT,Missoula
Staybridge Suites Maumee,staybridge-suites-maumee,OH,Maumee
Towneplace Suites Las Cruces,towneplace-suites-las-cruces,NM,Las Cruces
Residence Inn Philadelphia West Chesterexton,residence-inn-philadelphia-west-chesterexton,PA,Exton
Holiday Inn Express And Suites Oak Grove,holiday-inn-express-and-suites-oak-grove,MO,Oak Grove
Homewood Chicago Downtown,homewood-chicago-downtown,IL,Chicago
La Quinta Inn Ste The Dominion,la-quinta-inn-ste-the-dominion,TX,San Antonio
Little Creek Casino Resort,little-creek-casino-resort,WA,Shelton
Econo Lodge Canton,econo-lodge-canton,MI,Canton
Candlewood Suites La Porte,candlewood-suites-la-porte,TX,La Porte
Days Inn Raleigh Crabtree,days-inn-raleigh-crabtree,NC,Raleigh
The Setai Miami Beach,the-setai-miami-beach,FL,Miami Beach
Sonesta Select Boston Lowell,sonesta-select-boston-lowell,MA,Lowell
Renaissance Newport Beach Hotel,renaissance-newport-beach-hotel,CA,Newport Beach
Hampton Inn And Suites Alexandria,hampton-inn-and-suites-alexandria,LA,Alexandria
Chestnut Hill Hotel,chestnut-hill-hotel,PA,Philadelphia
The Sherry Netherland,the-sherry-netherland,NY,New York
Candlewood Suites New Iberia,candlewood-suites-new-iberia,LA,New Iberia
Hampton Inn And Suites Pittsburg,hampton-inn-and-suites-pittsburg,PA,Washington
Best Western Plymouth Inn White Mountains,best-western-plymouth-inn-white-mountains,NH,Campton
Westin Reston Heights,westin-reston-heights,VA,Reston
Super 8 Neosho,super-8-neosho,MO,Neosho
Econo Lodge Anderson,econo-lodge-anderson,MO,Anderson
Best Western Country Inn North,best-western-country-inn-north,MO,Kansas City
Baymont Inn Suites Tuscaloosa,baymont-inn-suites-tuscaloosa,AL,Tuscaloosa
Quality Inn Tulsa Central,quality-inn-tulsa-central,OK,Tulsa
Microtel Klamath Falls,microtel-klamath-falls,OR,Klamath Falls
La Quinta Inn Ste Lynchburg,la-quinta-inn-ste-lynchburg,VA,Lynchburg
Doubletree By Hilton Burlington Vt,doubletree-by-hilton-burlington-vt,VT,Burlington
La Quinta Inn Ste Elkton,la-quinta-inn-ste-elkton,MD,Elkton
Willows Lodge,willows-lodge,WA,Woodinville
Country Inn And Suites By Radisson Cookeville Tn,country-inn-and-suites-by-radisson-cookeville-tn,TN,Cookeville
Sonesta Es Suites Schaumburg,sonesta-es-suites-schaumburg,IL,Schaumburg
Holiday Inn Exp Stes Kanab,holiday-inn-exp-stes-kanab,UT,Kanab
Hampton Inn Washington Nc,hampton-inn-washington-nc,NC,Washington
Hampton Inn San Diego downtown,hampton-inn-san-diego-downtown,CA,San Diego
Cobblestone Inn Durand,cobblestone-inn-durand,WI,Durand
Holiday Inn Express And Suites,holiday-inn-express-and-suites,OH,Bowling Green
Hampton Inn Champaign Southwest Il,hampton-inn-champaign-southwest-il,IL,Champaign
Quality Inn Atchison,quality-inn-atchison,KS,Atchison
Millennium Maxwell House Nashville,millennium-maxwell-house-nashville,TN,Nashville
Stoney Creek Inn Quincy,stoney-creek-inn-quincy,IL,Quincy
Best Western Inn,best-western-inn,AL,Clanton
Best Western Ramkota Hotel,best-western-ramkota-hotel,SD,Aberdeen
Residence Inn Jersey City,residence-inn-jersey-city,NJ,Jersey City
Drury Inn And Suites Kansas City Overland Park,drury-inn-and-suites-kansas-city-overland-park,KS,Overland Park
Staybridge Suites Hot Springs,staybridge-suites-hot-springs,AR,Hot Springs
Super 8 Burlington,super-8-burlington,IA,Burlington
Quail Lodge And Golf Club,quail-lodge-and-golf-club,CA,Carmel
Extended Stay America Suites Santa Barbara Calle Real,extended-stay-america-suites-santa-barbara-calle-real,CA,Santa Barbara
Hotel Shattuck Plaza Berkeley,hotel-shattuck-plaza-berkeley,CA,Berkeley
Residence Inn Seattle Bellevue,residence-inn-seattle-bellevue,WA,Bellevue
Candlewood Suites Portland Scarborough,candlewood-suites-portland-scarborough,ME,Scarborough
Hampton Inn Eugene,hampton-inn-eugene,OR,Eugene
The Plaza Hotel,the-plaza-hotel,WI,Milwaukee
Homewood Suites By Hilton Newport Middletown,homewood-suites-by-hilton-newport-middletown,RI,Middletown
Graduate State College,graduate-state-college,PA,State College
Extended Stay America Suites Denver Westminster,extended-stay-america-suites-denver-westminster,CO,Westminster
Candlewood Stes Watn Ft Drum,candlewood-stes-watn-ft-drum,NY,Evans Mills
Comfort Suites Tallahassee Downtown,comfort-suites-tallahassee-downtown,FL,Tallahassee
Knights Inn Gallup,knights-inn-gallup,NM,Gallup
Palihotel Melrose,palihotel-melrose,CA,Los Angeles
Residence Inn Los Angeles Torranceredondo Beach,residence-inn-los-angeles-torranceredondo-beach,CA,Torrance
Canopy By Hilton Chicago Central Loop,canopy-by-hilton-chicago-central-loop,IL,Chicago
Comfort Inn And Suites Denison – Lake Texoma,comfort-inn-and-suites-denison-lake-texoma,TX,Denison
Urban Boutique Hotel,urban-boutique-hotel,CA,San Diego
Holiday Inn Exp Stes Oshkosh,holiday-inn-exp-stes-oshkosh,WI,Oshkosh
Holiday Inn Express Suites Lathrop S,holiday-inn-express-suites-lathrop-s,CA,Lathrop
Holiday Inn Express Suites Niagara,holiday-inn-express-suites-niagara,NY,Niagara Falls
Homewood Suites Cle Beachwood,homewood-suites-cle-beachwood,OH,Beachwood
Best Western Airport Inn,best-western-airport-inn,FL,Fort Myers
Best Western Dothan Inn And Suites,best-western-dothan-inn-and-suites,AL,Dothan
La Quinta Inn Ste Boone,la-quinta-inn-ste-boone,NC,Boone
Best Western Rocky Mountain Lodge,best-western-rocky-mountain-lodge,MT,Whitefish
La Quinta Inn Moline Airport,la-quinta-inn-moline-airport,IL,Moline
Comfort Inn Ruther Glen Near Kings Dominion,comfort-inn-ruther-glen-near-kings-dominion,VA,Ruther Glen
Hyatt Place Chicago Lombard,hyatt-place-chicago-lombard,IL,Lombard
Sonesta Simply Miami Airport,sonesta-simply-miami-airport,FL,Doral
Hampton Inn And Suites Salt Lake City Farmington,hampton-inn-and-suites-salt-lake-city-farmington,UT,Farmington
Candlewood Suites W San Antoni,candlewood-suites-w-san-antoni,TX,San Antonio
Holiday Inn Exp Stes Chaffee,holiday-inn-exp-stes-chaffee,FL,Jacksonville
Residence Inn Norfolk Airport,residence-inn-norfolk-airport,VA,Norfolk
Mainstay Suites Louisville Jeffersontown,mainstay-suites-louisville-jeffersontown,KY,Louisville
Cape Fox Lodge,cape-fox-lodge,AK,Ketchikan
Residence Inn Fort Lauderdale Plantation,residence-inn-fort-lauderdale-plantation,FL,Plantation
Nolitan Hotel,nolitan-hotel,NY,New York
Motel 6 Normal Bloomington Area,motel-6-normal-bloomington-area,IL,Normal
Best Western Plus The Charles Hotel,best-western-plus-the-charles-hotel,MO,St. Charles
Hilton Atlanta,hilton-atlanta,GA,Atlanta
Best Western Palm Beach Lakes,best-western-palm-beach-lakes,FL,West Palm Beach
The Heathman Hotel Kirkland,the-heathman-hotel-kirkland,WA,Kirkland
Hawthorn Suites Akron seville,hawthorn-suites-akron-seville,OH,Seville
Country Inn And Suites By Radisson Lake Norman Huntersville Nc,country-inn-and-suites-by-radisson-lake-norman-huntersville-nc,NC,Huntersville
Quality Inn Buffalo,quality-inn-buffalo,WY,Buffalo
Motel 6 Albany Ga,motel-6-albany-ga,GA,Albany
Econo Lodge Greenville,econo-lodge-greenville,NC,Greenville
Days Inn Albuquerque Downtown,days-inn-albuquerque-downtown,NM,Albuquerque
Candlewood Suites Bismarck,candlewood-suites-bismarck,ND,Bismarck
Hampton Inn Lancaster,hampton-inn-lancaster,PA,Lancaster
La Quinta Inn Omaha West,la-quinta-inn-omaha-west,NE,Omaha
Residence Inn Columbus,residence-inn-columbus,GA,Columbus
Staybridge Suites Bethlehem Ai,staybridge-suites-bethlehem-ai,PA,Allentown
Horseshoe Las Vegas,horseshoe-las-vegas,NV,Las Vegas
Holiday Inn Exp Stes Usf Busch,holiday-inn-exp-stes-usf-busch,FL,Tampa
La Quinta Inn Ste Port Allen,la-quinta-inn-ste-port-allen,LA,Port Allen
Steele Mansion,steele-mansion,OH,Painesville
Wingate Charlotte concord,wingate-charlotte-concord,NC,Concord
Hyatt House Salt Lake City Sandy,hyatt-house-salt-lake-city-sandy,UT,Sandy
Staybridge Suites Missoula,staybridge-suites-missoula,MT,Missoula
Phoenix Inn Suites Albany,phoenix-inn-suites-albany,OR,Albany
Wuksachi Lodge,wuksachi-lodge,CA,Sequoia National Park
Dbltree By Hltn Boston andover,dbltree-by-hltn-boston-andover,MA,Andover
Ace Hotel Nyc,ace-hotel-nyc,NY,New York
Best Western Plus Philadelphia Airport South At Widener University,best-western-plus-philadelphia-airport-south-at-widener-university,PA,Chester
La Quinta Tulsa Catoosa,la-quinta-tulsa-catoosa,OK,Catoosa
Residence Inn Louisville East,residence-inn-louisville-east,KY,Louisville
Bsst Western Plus Christopher Inn And Suites,bsst-western-plus-christopher-inn-and-suites,TX,Forney
Holiday Inn College Drive I 10,holiday-inn-college-drive-i-10,LA,Baton Rouge
Sheraton Phoenix Downtown,sheraton-phoenix-downtown,AZ,Phoenix
Hyatt Place Kansas City lenexa City Center,hyatt-place-kansas-city-lenexa-city-center,KS,Lenexa
Comfort Inn And Suites Chesapeake Portsmouth,comfort-inn-and-suites-chesapeake-portsmouth,VA,Chesapeake
Comfort Suites University Area Notre Dame south Bend,comfort-suites-university-area-notre-dame-south-bend,IN,South Bend
Residence Inn Sacramento Cal Expo,residence-inn-sacramento-cal-expo,CA,Sacramento
La Quinta Inn Ste West,la-quinta-inn-ste-west,NM,Albuquerque
Aloft Houston Downtown,aloft-houston-downtown,TX,Houston
La Quinta Inn Ste Delafield,la-quinta-inn-ste-delafield,WI,Delafield
Holiday Inn Express And Suites Charleston Mount Pleasant,holiday-inn-express-and-suites-charleston-mount-pleasant,SC,Mount Pleasant
Edgewater Inn Shady Cove,edgewater-inn-shady-cove,OR,Shady Cove
Towneplace Suites College Station,towneplace-suites-college-station,TX,College Station
Ithaca Marriott Downtown On The Commons,ithaca-marriott-downtown-on-the-commons,NY,Ithaca
Motel 6 Sinton,motel-6-sinton,TX,Sinton
Best Western Troy Inn,best-western-troy-inn,NY,Troy
Holiday Inn Express Suites Rice Lake,holiday-inn-express-suites-rice-lake,WI,Rice Lake
Days Inn Little Rock Med Ctr,days-inn-little-rock-med-ctr,AR,Little Rock
Motel 6 Huntsville Al – University Dr,motel-6-huntsville-al-university-dr,AL,Huntsville
La Quinta Inn Ste Clifton Park,la-quinta-inn-ste-clifton-park,NY,Clifton Park
La Quinta Inn Research Park,la-quinta-inn-research-park,AL,Huntsville
Holiday Inn Exp Washington Ch Jeffersonville S,holiday-inn-exp-washington-ch-jeffersonville-s,OH,Washington Court House
Hilton Durham Near Duke University,hilton-durham-near-duke-university,NC,Durham
Extended Stay America Suites New York City Laguardia Airport,extended-stay-america-suites-new-york-city-laguardia-airport,NY,Whitestone
Comfort Suites Roanoke Fort Worth North,comfort-suites-roanoke-fort-worth-north,TX,Roanoke
Homewood Suites By Hilton Yuma,homewood-suites-by-hilton-yuma,AZ,Yuma
La Quinta Inn Stockton,la-quinta-inn-stockton,CA,Stockton
Americinn Beaver Dam,americinn-beaver-dam,WI,Beaver Dam
Americinn Beulah,americinn-beulah,ND,Beulah
Lq Costamesanewport,lq-costamesanewport,CA,Costa Mesa
Rosewood Sand Hill,rosewood-sand-hill,CA,Menlo Park
Holiday Inn Exp Stes Perry,holiday-inn-exp-stes-perry,OK,Perry
Fairfield Inn And Suites Columbus East,fairfield-inn-and-suites-columbus-east,OH,Reynoldsburg
Home2 Suites By Hilton Dupont,home2-suites-by-hilton-dupont,WA,Dupont
Home2 Suites By Hilton St. Louis Downtown Mo,home2-suites-by-hilton-st-louis-downtown-mo,MO,St. Louis
Home2 Suites Florence,home2-suites-florence,SC,Florence
Residence Inn Boston Franklin,residence-inn-boston-franklin,MA,Franklin
Holiday Inn Express Suites Cicero,holiday-inn-express-suites-cicero,NY,Cicero
Staybridge Suites Harrisburg,staybridge-suites-harrisburg,PA,Harrisburg
Moxy Phoenix Tempeasu Area,moxy-phoenix-tempeasu-area,AZ,Tempe
Hampton Inn Boston Braintree,hampton-inn-boston-braintree,MA,Braintree
Hampton Inn State College,hampton-inn-state-college,PA,State College
Days Inn Carlisle,days-inn-carlisle,PA,Carlisle
Senator Inn And Spa,senator-inn-and-spa,ME,Augusta
Hampton Inn Pensacola Beach,hampton-inn-pensacola-beach,FL,Pensacola Beach
Holiday Inn Exp Devils Lake,holiday-inn-exp-devils-lake,ND,Devils Lake
Hyatt Place Savannah Airport,hyatt-place-savannah-airport,GA,Savannah
Heritage Hotel Lancaster,heritage-hotel-lancaster,PA,Lancaster
Coratel Inn Suites Mankato,coratel-inn-suites-mankato,MN,Mankato
Holiday Inn Express Suites Winona,holiday-inn-express-suites-winona,MN,Winona
Super 8 Missoula Brooks St Mt,super-8-missoula-brooks-st-mt,MT,Missoula
Renaissance Denver Downtown City Center Hotel,renaissance-denver-downtown-city-center-hotel,CO,Denver
Holiday Inn Exp Stes Ennis,holiday-inn-exp-stes-ennis,TX,Ennis
Aloft Austin Downtown,aloft-austin-downtown,TX,Austin
Wild Bear Inn,wild-bear-inn,TN,Pigeon Forge
The Wildwood Hotel,the-wildwood-hotel,MO,Wildwood
Motel 6 Walterboro Sc,motel-6-walterboro-sc,SC,Walterboro
Boarders Inn Shawano,boarders-inn-shawano,WI,Shawano
Best Western Manhattan Inn,best-western-manhattan-inn,KS,Manhattan
Candlewood Suites East Lansing At Msu,candlewood-suites-east-lansing-at-msu,MI,Lansing
Embassy Suites Tulsa I 44,embassy-suites-tulsa-i-44,OK,Tulsa
Lq Rochester Mayo Clinic S,lq-rochester-mayo-clinic-s,MN,Rochester
Baymont Mishawaka,baymont-mishawaka,IN,Mishawaka
Residence Inn Columbia Northwestharbison,residence-inn-columbia-northwestharbison,SC,Irmo
Holiday Inn Express Suites Royse City,holiday-inn-express-suites-royse-city,TX,Royse City
La Quinta Inn Ste Paducah,la-quinta-inn-ste-paducah,KY,Paducah
The Clement Palo Alto,the-clement-palo-alto,CA,Palo Alto
Motel 6 Eugene South Springfield,motel-6-eugene-south-springfield,OR,Eugene
Rodeway Inn And Suites Ridgecrest,rodeway-inn-and-suites-ridgecrest,CA,Ridgecrest
Sheraton Suites Old Town Alexandria,sheraton-suites-old-town-alexandria,VA,Alexandria
Staybridge Suites Austin Nw,staybridge-suites-austin-nw,TX,Austin
Candlewood Suites Washington N,candlewood-suites-washington-n,PA,Washington
Hampton Inn Athens,hampton-inn-athens,GA,Athens
Residence Inn Arundel Mills Bwi Airport,residence-inn-arundel-mills-bwi-airport,MD,Hanover
Hyatt Place Portland Old Port,hyatt-place-portland-old-port,ME,Portland
Staybridge Suites West Oconomo,staybridge-suites-west-oconomo,WI,Oconomowoc
Residence Inn Boston Norwoodcanton,residence-inn-boston-norwoodcanton,MA,Norwood
Super 8 Columbus Airport Ga,super-8-columbus-airport-ga,GA,Columbus
Comfort Inn Shady Grove Gaithersburg Rockville,comfort-inn-shady-grove-gaithersburg-rockville,MD,Gaithersburg
Boarders Inn Faribault,boarders-inn-faribault,MN,Faribault
Best Western Angus Inn,best-western-angus-inn,KS,Great Bend
Best Western Executive Inn Kenosha pleasant Prairie,best-western-executive-inn-kenosha-pleasant-prairie,WI,Kenosha
Candlewood Suites Williston N,candlewood-suites-williston-n,ND,Williston
Motel 6 Missoula,motel-6-missoula,MT,Missoula
Hyatt Regency Cleveland At The Arcade,hyatt-regency-cleveland-at-the-arcade,OH,Cleveland
Quality Inn Jesup,quality-inn-jesup,GA,Jesup
Candlewood Suites Gillette,candlewood-suites-gillette,WY,Gillette
Crystal Mountain,crystal-mountain,MI,Thompsonville
Residence Inn Poughkeepsie,residence-inn-poughkeepsie,NY,Poughkeepsie
Acqua Hotel Mill Valley Marin,acqua-hotel-mill-valley-marin,CA,Mill Valley
Cobblestone Inn Eads,cobblestone-inn-eads,CO,Eads
Candlewood Suites Parachute,candlewood-suites-parachute,CO,Parachute
Delamar Greenwich Harbor,delamar-greenwich-harbor,CT,Greenwich
Hilton Garden Inn Independence,hilton-garden-inn-independence,MO,Independence
Baymont Inn And Suites Dublin,baymont-inn-and-suites-dublin,GA,Dublin
Motel 6 Tulare,motel-6-tulare,CA,Tulare
Holiday Inn Express Suites Airport Greensboro,holiday-inn-express-suites-airport-greensboro,NC,Greensboro
